0,2014
0,
-10,
-10,
-20,
-30,
-40,
-46,
-52,
-55,
-59,
-61,
-65,
-70,
-73,
-78,
-82,
-86,
-92,
-97,
-101,
-104,
-108,
-109,
-109,
-109,
-108,
-105,
-104,
-101,
-98,
-95,
-91,
-87,
-84,
-82,
-83,
-83,
-84,
-85,
-88,
-90,
-93,
-96,
-103,
-104,
-109,
-113,
-117,
-122,
-131,
-141,
-149,
