Date/Time,Year,Month,Day,Data Quality,Max Temp (å¡C),Max Temp Flag,Min Temp (å¡C),Min Temp Flag,Mean Temp (å¡C),Mean Temp Flag,Heat Deg Days (å¡C),Heat Deg Days Flag,Cool Deg Days (å¡C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2000-02-03,2000,2,3,,-3.4,,-17.1,,-10.3,,28.3,,0,,0,,0,,0,,,,,,,
2000-02-04,2000,2,4,,-4,,-20.9,,-12.5,,30.5,,0,,0,,0,,0,,,,,,,
2000-02-05,2000,2,5,,-5.5,,-21.1,,-13.3,,31.3,,0,,0,,0,,0,,,,,,,
2000-02-06,2000,2,6,,-7.7,,-20.5,,-14.1,,32.1,,0,,0,,0,,0,,,,,,,
2000-02-07,2000,2,7,,-7,,-22.7,,-14.9,,32.9,,0,,0,,0,,0,,,,,,,
2000-02-08,2000,2,8,,2,,-11.4,,-4.7,,22.7,,0,,0,,0,,0,,,,,,,
2000-02-09,2000,2,9,,-4.1,,-20.8,,-12.5,,30.5,,0,,0,,2.1,E,2.1,,,,,,,
2000-02-10,2000,2,10,,-17.5,,-32.9,,-25.2,,43.2,,0,,0,,0,,0,,,,,,,
2000-02-11,2000,2,11,,-21.3,,-34.3,,-27.8,,45.8,,0,,0,,0,,0,,,,,,,
2000-02-12,2000,2,12,,-17.9,,-29.3,,-23.6,,41.6,,0,,0,,0,,0,,,,,,,
2000-02-13,2000,2,13,,-14.4,,-28.5,,-21.5,,39.5,,0,,0,,0.6,E,0.6,,,,,,,
2000-02-14,2000,2,14,,-11.9,,-23.8,,-17.9,,35.9,,0,,0,,0,,0,,,,,,,
2000-02-15,2000,2,15,,-10.8,,-22.4,,-16.6,,34.6,,0,,0,,0.7,E,0.7,,,,,,,
2000-02-16,2000,2,16,,-13.8,,-19.1,,-16.5,,34.5,,0,,0,,1.5,E,1.5,,,,,,,
2000-02-17,2000,2,17,,-15.1,,-26,,-20.6,,38.6,,0,,0,,0,,0,,,,,,,
2000-02-18,2000,2,18,,-8.2,,-26,,-17.1,,35.1,,0,,0,,0,,0,,,,,,,
2000-02-19,2000,2,19,,-3.9,,-18.1,,-11,,29,,0,,0,,0,,0,,,,,,,
2000-02-20,2000,2,20,,1.3,,-15.1,,-6.9,,24.9,,0,,0,,0,,0,,,,,,,
2000-02-21,2000,2,21,,2.8,,-14.5,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
2000-02-22,2000,2,22,,0.9,,-9.3,,-4.2,,22.2,,0,,0,,0,,0,,,,,,,
2000-02-23,2000,2,23,,4.2,,-9.3,,-2.6,,20.6,,0,,0,,0.7,E,0.7,,,,,,,
2000-02-24,2000,2,24,,2.8,,-1.5,,0.7,,17.3,,0,,0,,0,,0,,,,,,,
2000-02-25,2000,2,25,,1.6,,-2,,-0.2,,18.2,,0,,0,,0,,0,,,,,,,
2000-02-26,2000,2,26,,2.4,,-8.1,,-2.9,,20.9,,0,,0,,0,,0,,,,,,,
2000-02-27,2000,2,27,,4,,-13.6,,-4.8,,22.8,,0,,0,,0,,0,,,,,,,
2000-02-28,2000,2,28,,7.1,,0.2,,3.7,,14.3,,0,,1.4,,0,,1.4,,,,,,,
2000-02-29,2000,2,29,,2.4,,-5.9,,-1.8,,19.8,,0,,0,,0,,0,,,,,,,
2000-03-01,2000,3,1,,4.6,,-9.6,,-2.5,,20.5,,0,,0,,0,,0,,,M,,,,
2000-03-02,2000,3,2,,12.9,,-3.9,,4.5,,13.5,,0,,0,,0,,0,,,M,,,,
2000-03-03,2000,3,3,,9.1,,-2,,3.6,,14.4,,0,,0,,0,,0,,,M,,,,
2000-03-04,2000,3,4,,11.3,,-2,,4.7,,13.3,,0,,0,,0,,0,,,M,,,,
2000-03-05,2000,3,5,,13.9,,-2.5,,5.7,,12.3,,0,,0,,0,,0,,,M,,,,
2000-03-06,2000,3,6,,12.8,,2.7,,7.8,,10.2,,0,,0,,0,,0,,,M,,,,
2000-03-07,2000,3,7,,5.7,,-0.8,,2.5,,15.5,,0,,0,,0,,0,,,M,,,,
2000-03-08,2000,3,8,,0,,-11.8,,-5.9,,23.9,,0,,0,,0,,0,,,M,,,,
2000-03-09,2000,3,9,,-3.3,,-13.7,,-8.5,,26.5,,0,,0,,0,,0,,,M,,,,
2000-03-10,2000,3,10,,-0.9,,-12.7,,-6.8,,24.8,,0,,0,,0,,0,,,M,,,,
2000-03-11,2000,3,11,,-3.6,,-15.3,,-9.5,,27.5,,0,,0,,0,,0,,,M,,,,
2000-03-12,2000,3,12,,-3.5,,-10.6,,-7.1,,25.1,,0,,0,,0.7,E,0.7,,,M,,,,
2000-03-13,2000,3,13,,-3.3,,-11.9,,-7.6,,25.6,,0,,0,,0.7,E,0.7,,,M,,,,
2000-03-14,2000,3,14,,-5.7,,-14.8,,-10.3,,28.3,,0,,0,,0,,0,,,M,,,,
2000-03-15,2000,3,15,,-3.7,,-20,,-11.9,,29.9,,0,,0,,0,,0,,,M,,,,
2000-03-16,2000,3,16,,-0.2,,-11.8,,-6,,24,,0,,0,,0,,0,,,M,,,,
2000-03-17,2000,3,17,,8.3,,-6.3,,1,,17,,0,,0,,3.6,E,3.6,,,M,,,,
2000-03-18,2000,3,18,,11,,-3.5,,3.8,,14.2,,0,,0,,0,,0,,,M,,,,
2000-03-19,2000,3,19,,11.1,,-0.7,,5.2,,12.8,,0,,0,,0,,0,,,M,,,,
2000-03-20,2000,3,20,,5.9,,-5.1,,0.4,,17.6,,0,,0,,0,,0,,,M,,,,
2000-03-21,2000,3,21,,12,,-7.7,,2.2,,15.8,,0,,0,,0,,0,,,M,,,,
2000-03-22,2000,3,22,,14.8,,-6,,4.4,,13.6,,0,,0,,0,,0,,,M,,,,
2000-03-23,2000,3,23,,18,,0.8,,9.4,,8.6,,0,,0,,0,,0,,,M,,,,
2000-03-24,2000,3,24,,9.2,,-3.6,,2.8,,15.2,,0,,0.2,,0,,0.2,,,M,,,,
2000-03-25,2000,3,25,,13.1,,-7.3,,2.9,,15.1,,0,,0,,0,,0,,,M,,,,
2000-03-26,2000,3,26,,11.2,,-2.3,,4.5,,13.5,,0,,0.6,,0,,0.6,,,M,,,,
2000-03-27,2000,3,27,,9.5,,-6.4,,1.6,,16.4,,0,,0,,0,,0,,,M,,,,
2000-03-28,2000,3,28,,13.6,,-4.3,,4.7,,13.3,,0,,0,,0,,0,,,M,,,,
2000-03-29,2000,3,29,,6.7,,-0.7,,3,,15,,0,,0,,0,,0,,,M,,,,
2000-03-30,2000,3,30,,4.1,,0.4,,2.3,,15.7,,0,,5.2,,0,,5.2,,,M,,,,
2000-03-31,2000,3,31,,10.7,,-6.6,,2.1,,15.9,,0,,0,,0,,0,,0,,,,,
2000-04-01,2000,4,1,,7.1,,-5.4,,0.9,,17.1,,0,,2.2,,0,,2.2,,,,,,,
2000-04-02,2000,4,2,,6.7,,-3.9,,1.4,,16.6,,0,,1,,1.4,E,2.4,,,,,,,
2000-04-03,2000,4,3,,6.7,,-9,,-1.2,,19.2,,0,,0,,0,,0,,,,,,,
2000-04-04,2000,4,4,,17.5,,-1.1,,8.2,,9.8,,0,,0.6,,0,,0.6,,,,,,,
2000-04-05,2000,4,5,,7.9,,-6.2,,0.9,,17.1,,0,,2,,3.4,E,5.4,,,,,,,
2000-04-06,2000,4,6,,3.7,,-10.7,,-3.5,,21.5,,0,,0,,0,,0,,,,,,,
2000-04-07,2000,4,7,,5.4,,-4,,0.7,,17.3,,0,,0,,0,,0,,,,,,,
2000-04-08,2000,4,8,,10.5,,-3.1,,3.7,,14.3,,0,,0,,0,,0,,,,,,,
2000-04-09,2000,4,9,,1.5,,-7.6,,-3.1,,21.1,,0,,0,,8,E,8,,,,,,,
2000-04-10,2000,4,10,,0.7,,-6.9,,-3.1,,21.1,,0,,0,,4,E,4,,,,,,,
2000-04-11,2000,4,11,,3,,-10.6,,-3.8,,21.8,,0,,0,,0,,0,,,,,,,
2000-04-12,2000,4,12,,5,,-3.3,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
2000-04-13,2000,4,13,,0.9,,-7,,-3.1,,21.1,,0,,0,,0.8,E,0.8,,,,,,,
2000-04-14,2000,4,14,,-1.3,,-7.9,,-4.6,,22.6,,0,,0,,0,,0,,,,,,,
2000-04-15,2000,4,15,,3.5,,-5.8,,-1.2,,19.2,,0,,0,,0,,0,,,,,,,
2000-04-16,2000,4,16,,13.2,,-4.3,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
2000-04-17,2000,4,17,,16.7,,-2.6,,7.1,,10.9,,0,,4.6,,0,,4.6,,,,,,,
2000-04-18,2000,4,18,,11.4,,-5.6,,2.9,,15.1,,0,,0.2,,0,,0.2,,,,,,,
2000-04-19,2000,4,19,,15.8,,-2.7,,6.6,,11.4,,0,,0,,0,,0,,,,,,,
2000-04-20,2000,4,20,,23.4,,-0.2,,11.6,,6.4,,0,,0,,0,,0,,,,,,,
2000-04-21,2000,4,21,,23.7,,3.7,,13.7,,4.3,,0,,0,,0,,0,,,,,,,
2000-04-22,2000,4,22,,21.7,,3.1,,12.4,,5.6,,0,,0,,0,,0,,,,,,,
2000-04-23,2000,4,23,,20.9,,4.8,,12.9,,5.1,,0,,1,,0,,1,,,,,,,
2000-04-24,2000,4,24,,15,,3.1,,9.1,,8.9,,0,,0,,0,,0,,,,,,,
2000-04-25,2000,4,25,,16.5,,-1.8,,7.4,,10.6,,0,,0,,0,,0,,,,,,,
2000-04-26,2000,4,26,,14.7,,1.5,,8.1,,9.9,,0,,0,,0,,0,,,,,,,
2000-04-27,2000,4,27,,16.9,,-3.3,,6.8,,11.2,,0,,0.2,,0,,0.2,,,,,,,
2000-04-28,2000,4,28,,17.5,,1.8,,9.7,,8.3,,0,,0,,0,,0,,,,,,,
2000-04-29,2000,4,29,,13.5,,1.1,,7.3,,10.7,,0,,1,,0,,1,,,,,,,
2000-04-30,2000,4,30,,20.6,,-4,,8.3,,9.7,,0,,0,,0,,0,,,,,,,
2000-05-01,2000,5,1,,27,,1.3,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
2000-05-02,2000,5,2,,24.4,,4.4,,14.4,,3.6,,0,,0,,0,,0,,0,,,,,
2000-05-03,2000,5,3,,21.4,,4.4,,12.9,,5.1,,0,,0,,0,,0,,0,,,,,
2000-05-04,2000,5,4,,20.8,,9.3,,15.1,,2.9,,0,,3.8,,0,,3.8,,0,,,,,
2000-05-05,2000,5,5,,15.7,,0.3,,8,,10,,0,,0,,0,,0,,0,,,,,
2000-05-06,2000,5,6,,20.6,,0.9,,10.8,,7.2,,0,,0,,0,,0,,0,,,,,
2000-05-07,2000,5,7,,15.9,,-3.1,,6.4,,11.6,,0,,0,,0,,0,,0,,,,,
2000-05-08,2000,5,8,,14.9,,-4.2,,5.4,,12.6,,0,,0,,0,,0,,0,,,,,
2000-05-09,2000,5,9,,17.8,,-1.4,,8.2,,9.8,,0,,0.4,,0,,0.4,,0,,,,,
2000-05-10,2000,5,10,,17.5,,5.3,,11.4,,6.6,,0,,5.8,,0,,5.8,,0,,,,,
2000-05-11,2000,5,11,,7.9,,0.2,,4.1,,13.9,,0,,28.2,,0,,28.2,,0,,,,,
2000-05-12,2000,5,12,,5.1,,-1.8,,1.7,,16.3,,0,,1,,0,,1,,0,,,,,
2000-05-13,2000,5,13,,13.9,,-3.2,,5.4,,12.6,,0,,0,,0,,0,,0,,,,,
2000-05-14,2000,5,14,,15,,-1.2,,6.9,,11.1,,0,,0,,0,,0,,0,,,,,
2000-05-15,2000,5,15,,15.2,,5.4,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
2000-05-16,2000,5,16,,18.3,,1.5,,9.9,,8.1,,0,,0,,0,,0,,0,,,,,
2000-05-17,2000,5,17,,15.1,,2.9,,9,,9,,0,,0,,0,,0,,0,,,,,
2000-05-18,2000,5,18,,22.8,,5.2,,14,,4,,0,,1.2,,0,,1.2,,0,,,,,
2000-05-19,2000,5,19,,20.2,,4.3,,12.3,,5.7,,0,,0.2,,0,,0.2,,0,,,,,
2000-05-20,2000,5,20,,24.3,,5.3,,14.8,,3.2,,0,,0,,0,,0,,0,,,,,
2000-05-21,2000,5,21,,21.1,,10.5,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
2000-05-22,2000,5,22,,21.3,,7.7,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
2000-05-23,2000,5,23,,20.5,,2.9,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
2000-05-24,2000,5,24,,17.7,,4.2,,11,,7,,0,,0,,0,,0,,0,,,,,
2000-05-25,2000,5,25,,24,,5.1,,14.6,,3.4,,0,,0,,0,,0,,0,,,,,
2000-05-26,2000,5,26,,19.6,,9.1,,14.4,,3.6,,0,,17.6,,0,,17.6,,0,,,,,
2000-05-27,2000,5,27,,21.5,,10.2,,15.9,,2.1,,0,,7.6,,0,,7.6,,0,,,,,
2000-05-28,2000,5,28,,20.9,,8.2,,14.6,,3.4,,0,,0,,0,,0,,0,,,,,
2000-05-29,2000,5,29,,16.8,,2.2,,9.5,,8.5,,0,,0.2,,0,,0.2,,0,,,,,
2000-05-30,2000,5,30,,18.5,,-0.2,,9.2,,8.8,,0,,0,,0,,0,,0,,,,,
2000-05-31,2000,5,31,,14.3,,-0.5,,6.9,,11.1,,0,,2.8,,0,,2.8,,0,,,,,
2000-06-01,2000,6,1,,11.9,,4.1,,8,,10,,0,,18.4,,0,,18.4,,0,,,,,
2000-06-02,2000,6,2,,17.7,,1.6,,9.7,,8.3,,0,,0,,0,,0,,0,,,,,
2000-06-03,2000,6,3,,14,,7.1,,10.6,,7.4,,0,,0.6,,0,,0.6,,0,,,,,
2000-06-04,2000,6,4,,21.3,,2.6,,12,,6,,0,,0,,0,,0,,0,,,,,
2000-06-05,2000,6,5,,23.7,,5.6,,14.7,,3.3,,0,,0,,0,,0,,0,,,,,
2000-06-06,2000,6,6,,25.1,,13.4,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
2000-06-07,2000,6,7,,28.6,,8.3,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
2000-06-08,2000,6,8,,20.7,,11.3,,16,,2,,0,,2.8,,0,,2.8,,0,,,,,
2000-06-09,2000,6,9,,18.8,,9,,13.9,,4.1,,0,,14.4,,0,,14.4,,0,,,,,
2000-06-10,2000,6,10,,11.9,,7.2,,9.6,,8.4,,0,,18.4,,0,,18.4,,0,,,,,
2000-06-11,2000,6,11,,18.3,,7.9,,13.1,,4.9,,0,,4.2,,0,,4.2,,0,,,,,
2000-06-12,2000,6,12,,21.9,,5.5,,13.7,,4.3,,0,,0,,0,,0,,0,,,,,
2000-06-13,2000,6,13,,18.8,,8.9,,13.9,,4.1,,0,,1.2,,0,,1.2,,0,,,,,
2000-06-14,2000,6,14,,19.3,,4.4,,11.9,,6.1,,0,,1.4,,0,,1.4,,0,,,,,
2000-06-15,2000,6,15,,15.9,,7.5,,11.7,,6.3,,0,,9.2,,0,,9.2,,0,,,,,
2000-06-16,2000,6,16,,13.8,,6.1,,10,,8,,0,,1.8,,0,,1.8,,0,,,,,
2000-06-17,2000,6,17,,16.1,,3.8,,10,,8,,0,,0.2,,0,,0.2,,0,,,,,
2000-06-18,2000,6,18,,22.3,,2.4,,12.4,,5.6,,0,,0,,0,,0,,0,,,,,
2000-06-19,2000,6,19,,15.2,,12.5,,13.9,,4.1,,0,,30.4,,0,,30.4,,0,,,,,
2000-06-20,2000,6,20,,16.4,,11.2,,13.8,,4.2,,0,,0.4,,0,,0.4,,0,,,,,
2000-06-21,2000,6,21,,22.9,,10.8,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2000-06-22,2000,6,22,,20.8,,9.2,,15,,3,,0,,4.2,,0,,4.2,,0,,,,,
2000-06-23,2000,6,23,,18.5,,7.9,,13.2,,4.8,,0,,2.2,,0,,2.2,,0,,,,,
2000-06-24,2000,6,24,,15.2,,6.7,,11,,7,,0,,2,,0,,2,,0,,,,,
2000-06-25,2000,6,25,,17.3,,4.1,,10.7,,7.3,,0,,1.8,,0,,1.8,,0,,,,,
2000-06-26,2000,6,26,,17.7,,4.5,,11.1,,6.9,,0,,2,,0,,2,,0,,,,,
2000-06-27,2000,6,27,,19.8,,6.4,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
2000-06-28,2000,6,28,,24,,6.8,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
2000-06-29,2000,6,29,,28.2,,8.4,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
2000-06-30,2000,6,30,,29.6,,11.3,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
2000-07-01,2000,7,1,,25.6,,13.2,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
2000-07-02,2000,7,2,,18.3,,12.3,,15.3,,2.7,,0,,13,,0,,13,,0,,,,,
2000-07-03,2000,7,3,,24.6,,12.2,,18.4,,0,,0.4,,3.8,,0,,3.8,,0,,,,,
2000-07-04,2000,7,4,,23.8,,13.9,,18.9,,0,,0.9,,13.8,,0,,13.8,,0,,,,,
2000-07-05,2000,7,5,,25.3,,12.5,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
2000-07-06,2000,7,6,,24.1,,14.9,,19.5,,0,,1.5,,3.8,,0,,3.8,,0,,,,,
2000-07-07,2000,7,7,,24.1,,11.3,,17.7,,0.3,,0,,0.2,,0,,0.2,,0,,,,,
2000-07-08,2000,7,8,,26.6,,11.1,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
2000-07-09,2000,7,9,,26.7,,14.8,,20.8,,0,,2.8,,17.2,,0,,17.2,,0,,,,,
2000-07-10,2000,7,10,,24.1,,13.2,,18.7,,0,,0.7,,0,,0,,0,,0,,,,,
2000-07-11,2000,7,11,,25,,14.7,,19.9,,0,,1.9,,0,,0,,0,,0,,,,,
2000-07-12,2000,7,12,,26.1,,12,,19.1,,0,,1.1,,0,,0,,0,,0,,,,,
2000-07-13,2000,7,13,,28.1,,12.6,,20.4,,0,,2.4,,0,,0,,0,,0,,,,,
2000-07-14,2000,7,14,,28,,17.7,,22.9,,0,,4.9,,1.6,,0,,1.6,,0,,,,,
2000-07-15,2000,7,15,,24,,13.4,,18.7,,0,,0.7,,5,,0,,5,,0,,,,,
2000-07-16,2000,7,16,,20.4,,10.3,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
2000-07-17,2000,7,17,,18.1,,5,,11.6,,6.4,,0,,0,,0,,0,,0,,,,,
2000-07-18,2000,7,18,,20.9,,11,,16,,2,,0,,10,,0,,10,,0,,,,,
2000-07-19,2000,7,19,,17.5,,7.4,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
2000-07-20,2000,7,20,,20.2,,5.1,,12.7,,5.3,,0,,0,,0,,0,,0,,,,,
2000-07-21,2000,7,21,,24,,9.1,,16.6,,1.4,,0,,0,,0,,0,,0,,,,,
2000-07-22,2000,7,22,,27.7,,13.2,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
2000-07-23,2000,7,23,,28.7,,13.8,,21.3,,0,,3.3,,0.2,,0,,0.2,,0,,,,,
2000-07-24,2000,7,24,,23.7,,14.2,,19,,0,,1,,3.2,,0,,3.2,,0,,,,,
2000-07-25,2000,7,25,,26.9,,14,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
2000-07-26,2000,7,26,,28.3,,12.9,,20.6,,0,,2.6,,0,,0,,0,,0,,,,,
2000-07-27,2000,7,27,,27.2,,17.4,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
2000-07-28,2000,7,28,,31.6,,16.1,,23.9,,0,,5.9,,0,,0,,0,,0,,,,,
2000-07-29,2000,7,29,,34.6,,16.9,,25.8,,0,,7.8,,0,,0,,0,,0,,,,,
2000-07-30,2000,7,30,,30.8,,16.6,,23.7,,0,,5.7,,0,,0,,0,,0,,,,,
2000-07-31,2000,7,31,,28.4,,15.4,,21.9,,0,,3.9,,0,,0,,0,,0,,,,,
2000-08-01,2000,8,1,,27.5,,12.5,,20,,0,,2,,0,,0,,0,,0,,,,,
2000-08-02,2000,8,2,,23.5,,15.3,,19.4,,0,,1.4,,9.6,,0,,9.6,,0,,,,,
2000-08-03,2000,8,3,,25.7,,13.1,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
2000-08-04,2000,8,4,,27.7,,16.9,,22.3,,0,,4.3,,1.2,,0,,1.2,,0,,,,,
2000-08-05,2000,8,5,,24.8,,13.8,,19.3,,0,,1.3,,2,,0,,2,,0,,,,,
2000-08-06,2000,8,6,,26.4,,11.4,,18.9,,0,,0.9,,0,,0,,0,,0,,,,,
2000-08-07,2000,8,7,,23.4,,14.2,,18.8,,0,,0.8,,10,,0,,10,,0,,,,,
2000-08-08,2000,8,8,,24.9,,11.1,,18,,0,,0,,0.2,,0,,0.2,,0,,,,,
2000-08-09,2000,8,9,,27.5,,8.9,,18.2,,0,,0.2,,0,,0,,0,,0,,,,,
2000-08-10,2000,8,10,,26.6,,16.8,,21.7,,0,,3.7,,5,,0,,5,,0,,,,,
2000-08-11,2000,8,11,,29,,15.9,,22.5,,0,,4.5,,1.8,,0,,1.8,,0,,,,,
2000-08-12,2000,8,12,,21.1,,12,,16.6,,1.4,,0,,0,,0,,0,,0,,,,,
2000-08-13,2000,8,13,,25.1,,10.6,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
2000-08-14,2000,8,14,,20.7,,7.2,,14,,4,,0,,0.2,,0,,0.2,,0,,,,,
2000-08-15,2000,8,15,,24.2,,3.7,,14,,4,,0,,0,,0,,0,,0,,,,,
2000-08-16,2000,8,16,,23.1,,10.7,,16.9,,1.1,,0,,1,,0,,1,,0,,,,,
2000-08-17,2000,8,17,,20,,7.7,,13.9,,4.1,,0,,0,,0,,0,,0,,,,,
2000-08-18,2000,8,18,,22.7,,10,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2000-08-19,2000,8,19,,22.9,,13.1,,18,,0,,0,,0,,0,,0,,0,,,,,
2000-08-20,2000,8,20,,22.5,,8.1,,15.3,,2.7,,0,,4.8,,0,,4.8,,0,,,,,
2000-08-21,2000,8,21,,25.6,,4.8,,15.2,,2.8,,0,,0,,0,,0,,0,,,,,
2000-08-22,2000,8,22,,26.2,,4.8,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
2000-08-23,2000,8,23,,32.7,,9.2,,21,,0,,3,,0,,0,,0,,0,,,,,
2000-08-24,2000,8,24,,28.7,,7.5,,18.1,,0,,0.1,,0,,0,,0,,0,,,,,
2000-08-25,2000,8,25,,30.7,,12.6,,21.7,,0,,3.7,,0,,0,,0,,0,,,,,
2000-08-26,2000,8,26,,35,,13.7,,24.4,,0,,6.4,,0,,0,,0,,0,,,,,
2000-08-27,2000,8,27,,24.1,,8.1,,16.1,,1.9,,0,,0,,0,,0,,0,,,,,
2000-08-28,2000,8,28,,19.7,,6.3,,13,,5,,0,,3.4,,0,,3.4,,0,,,,,
2000-08-29,2000,8,29,,23.7,,4.2,,14,,4,,0,,0,,0,,0,,0,,,,,
2000-08-30,2000,8,30,,11.5,,8.2,,9.9,,8.1,,0,,2.6,,0,,2.6,,0,,,,,
2000-08-31,2000,8,31,,17.6,,7.6,,12.6,,5.4,,0,,0,,0,,0,,0,,,,,
