Date/Time,Year,Month,Day,Data Quality,Max Temp (å¡C),Max Temp Flag,Min Temp (å¡C),Min Temp Flag,Mean Temp (å¡C),Mean Temp Flag,Heat Deg Days (å¡C),Heat Deg Days Flag,Cool Deg Days (å¡C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2001-03-12,2001,3,12,,2.7,,-3.5,,-0.4,,18.4,,0,,0.6,,1.4,E,2,,,,,,,
2001-03-13,2001,3,13,,2.5,,-4.8,,-1.2,,19.2,,0,,0,,0,,0,,,,,,,
2001-03-14,2001,3,14,,-0.2,,-8.6,,-4.4,,22.4,,0,,0,,0,,0,,,,,,,
2001-03-15,2001,3,15,,1.2,,-5.6,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
2001-03-16,2001,3,16,,1.3,,-10.8,,-4.8,,22.8,,0,,0,,0,,0,,,,,,,
2001-03-17,2001,3,17,,2.5,,-6.3,,-1.9,,19.9,,0,,0,,0,,0,,,,,,,
2001-03-18,2001,3,18,,2.8,,-6.8,,-2,,20,,0,,0,,0,,0,,,,,,,
2001-03-19,2001,3,19,,4.4,,-5.3,,-0.5,,18.5,,0,,1,,1.7,E,2.7,,,,,,,
2001-03-20,2001,3,20,,6.1,,-8.6,,-1.3,,19.3,,0,,0,,0,,0,,,,,,,
2001-03-21,2001,3,21,,0.2,,-12,,-5.9,,23.9,,0,,0,,0,,0,,,,,,,
2001-03-22,2001,3,22,,-6.6,,-15.6,,-11.1,,29.1,,0,,0,,0,,0,,,,,,,
2001-03-23,2001,3,23,,-9.9,,-18.7,,-14.3,,32.3,,0,,0,,0,,0,,,,,,,
2001-03-24,2001,3,24,,-9.4,,-18.3,,-13.9,,31.9,,0,,0,,0,,0,,,,,,,
2001-03-25,2001,3,25,,-7.7,,-17.8,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
2001-03-26,2001,3,26,,0.1,,-14.5,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
2001-03-27,2001,3,27,,3.5,,-5.1,,-0.8,,18.8,,0,,0,,0,,0,,,,,,,
2001-03-28,2001,3,28,,2.6,,-7.2,,-2.3,,20.3,,0,,0,,0,,0,,,,,,,
2001-03-29,2001,3,29,,6.1,,-5.1,,0.5,,17.5,,0,,0,,0,,0,,,,,,,
2001-03-30,2001,3,30,,3.3,,-3.7,,-0.2,,18.2,,0,,3.2,,6.7,E,9.9,,,,,,,
2001-03-31,2001,3,31,,3.2,,-8.1,,-2.5,,20.5,,0,,0,,1.1,E,1.1,,,,,,,
2001-04-01,2001,4,1,,3,,-5.9,,-1.5,,19.5,,0,,0,,0,,0,,,M,,,,
2001-04-02,2001,4,2,,2.3,,-4.7,,-1.2,,19.2,,0,,0,,1.6,E,1.6,,,M,,,,
2001-04-03,2001,4,3,,0.8,,-2.1,,-0.7,,18.7,,0,,0.4,,2.8,E,3.2,,,M,,,,
2001-04-04,2001,4,4,,2.9,,-1,,1,,17,,0,,0,,0,,0,,,M,,,,
2001-04-05,2001,4,5,,8,,-1.7,,3.2,,14.8,,0,,0.9,,0,,0.9,,,M,,,,
2001-04-06,2001,4,6,,8.9,,-2.5,,3.2,,14.8,,0,,0,,0,,0,,,M,,,,
2001-04-07,2001,4,7,,8.9,,-1.7,,3.6,,14.4,,0,,0,,0,,0,,,M,,,,
2001-04-08,2001,4,8,,7.8,,-0.9,,3.5,,14.5,,0,,0,,0,,0,,,M,,,,
2001-04-09,2001,4,9,,4.2,,-0.1,,2.1,,15.9,,0,,0,,0,,0,,,M,,,,
2001-04-10,2001,4,10,,8.5,,-0.1,,4.2,,13.8,,0,,3.2,,0,,3.2,,,M,,,,
2001-04-11,2001,4,11,,7.7,,-3.3,,2.2,,15.8,,0,,0,,0,,0,,,M,,,,
2001-04-12,2001,4,12,,3.6,,0.1,,1.9,,16.1,,0,,0,,0,,0,,,M,,,,
2001-04-13,2001,4,13,,7.4,,0.3,,3.9,,14.1,,0,,1,,0,,1,,,M,,,,
2001-04-14,2001,4,14,,2.5,,-5.5,,-1.5,,19.5,,0,,1,,0,,1,,,M,,,,
2001-04-15,2001,4,15,,-2.1,,-12.8,,-7.5,,25.5,,0,,0,,0.9,E,0.9,,,M,,,,
2001-04-16,2001,4,16,,4.8,,-10.9,,-3.1,,21.1,,0,,0,,0.8,E,0.8,,,M,,,,
2001-04-17,2001,4,17,,11.4,,-5,,3.2,,14.8,,0,,0,,0,,0,,,M,,,,
2001-04-18,2001,4,18,,19,,-1.2,,8.9,,9.1,,0,,0,,0,,0,,,M,,,,
2001-04-19,2001,4,19,,13.4,,4,,8.7,,9.3,,0,,1.6,,0,,1.6,,,M,,,,
2001-04-20,2001,4,20,,7.6,,-5.8,,0.9,,17.1,,0,,0,,0,,0,,,M,,,,
2001-04-21,2001,4,21,,3.6,,-9.3,,-2.9,,20.9,,0,,0,,0,,0,,,M,,,,
2001-04-22,2001,4,22,,11.8,,-5.8,,3,,15,,0,,0,,0,,0,,0,,,,,
2001-04-23,2001,4,23,,15.3,,-2.1,,6.6,,11.4,,0,,0.2,,0,,0.2,,0,,,,,
2001-04-24,2001,4,24,,21.3,,-0.2,,10.6,,7.4,,0,,0,,0,,0,,0,,,,,
2001-04-25,2001,4,25,,22.6,,4.8,,13.7,,4.3,,0,,0,,0,,0,,0,,,,,
2001-04-26,2001,4,26,,20.9,,-0.3,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
2001-04-27,2001,4,27,,26.1,,7.8,,17,,1,,0,,0,,0,,0,,0,,,,,
2001-04-28,2001,4,28,,32.5,,10.9,,21.7,,0,,3.7,,0,,0,,0,,0,,,,,
2001-04-29,2001,4,29,,18.9,,5.4,,12.2,,5.8,,0,,0,,0,,0,,0,,,,,
2001-04-30,2001,4,30,,19.4,,1.1,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
2001-05-01,2001,5,1,,15.5,,2,,8.8,,9.2,,0,,2.4,,0,,2.4,,0,,,,,
2001-05-02,2001,5,2,,15.5,,-0.8,,7.4,,10.6,,0,,0,,0,,0,,0,,,,,
2001-05-03,2001,5,3,,17.5,,-4.7,,6.4,,11.6,,0,,0,,0,,0,,0,,,,,
2001-05-04,2001,5,4,,22.7,,0.7,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
2001-05-05,2001,5,5,,22.3,,6.5,,14.4,,3.6,,0,,0,,0,,0,,0,,,,,
2001-05-06,2001,5,6,,14.3,,5.8,,10.1,,7.9,,0,,0,,0,,0,,0,,,,,
2001-05-07,2001,5,7,,16.3,,0.3,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
2001-05-08,2001,5,8,,21.9,,-5.3,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
2001-05-09,2001,5,9,,17.7,,3.4,,10.6,,7.4,,0,,0,,0,,0,,0,,,,,
2001-05-10,2001,5,10,,18.3,,-0.5,,8.9,,9.1,,0,,0,,0,,0,,0,,,,,
2001-05-11,2001,5,11,,20,,1.3,,10.7,,7.3,,0,,0,,0,,0,,0,,,,,
2001-05-12,2001,5,12,,26.6,,9.3,,18,,0,,0,,0,,0,,0,,0,,,,,
2001-05-13,2001,5,13,,30.5,,12.8,,21.7,,0,,3.7,,0,,0,,0,,0,,,,,
2001-05-14,2001,5,14,,28.8,,14.4,,21.6,,0,,3.6,,0,,0,,0,,0,,,,,
2001-05-15,2001,5,15,,20.4,,4.2,,12.3,,5.7,,0,,1.8,,0,,1.8,,0,,,,,
2001-05-16,2001,5,16,,21.2,,2.9,,12.1,,5.9,,0,,0.4,,0,,0.4,,0,,,,,
2001-05-17,2001,5,17,,21.6,,3.3,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
2001-05-18,2001,5,18,,21.4,,4.9,,13.2,,4.8,,0,,0,,0,,0,,0,,,,,
2001-05-19,2001,5,19,,21.4,,-0.1,,10.7,,7.3,,0,,0.4,,0,,0.4,,0,,,,,
2001-05-20,2001,5,20,,9.7,,2.1,,5.9,,12.1,,0,,10,,0,,10,,0,,,,,
2001-05-21,2001,5,21,,15.1,,-0.7,,7.2,,10.8,,0,,0,,0,,0,,0,,,,,
2001-05-22,2001,5,22,,16.6,,1,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
2001-05-23,2001,5,23,,19.4,,-1,,9.2,,8.8,,0,,0,,0,,0,,0,,,,,
2001-05-24,2001,5,24,,20.7,,2.1,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
2001-05-25,2001,5,25,,22.3,,3.8,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
2001-05-26,2001,5,26,,24.3,,8.2,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
2001-05-27,2001,5,27,,24.8,,10.5,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2001-05-28,2001,5,28,,22.5,,12,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
2001-05-29,2001,5,29,,25.1,,7.9,,16.5,,1.5,,0,,11.2,,0,,11.2,,0,,,,,
2001-05-30,2001,5,30,,19.9,,3.2,,11.6,,6.4,,0,,0,,0,,0,,0,,,,,
2001-05-31,2001,5,31,,14,,3.9,,9,,9,,0,,3.2,,0,,3.2,,0,,,,,
2001-06-01,2001,6,1,,18.6,,6.2,,12.4,,5.6,,0,,0,,0,,0,,0,,,,,
2001-06-02,2001,6,2,,23,,5.8,,14.4,,3.6,,0,,0,,0,,0,,0,,,,,
2001-06-03,2001,6,3,,20.7,,10,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
2001-06-04,2001,6,4,,21.7,,11.2,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
2001-06-05,2001,6,5,,17.7,,12.1,,14.9,,3.1,,0,,0,,0,,0,,0,,,,,
2001-06-06,2001,6,6,,18.1,,9.1,,13.6,,4.4,,0,,1.4,,0,,1.4,,0,,,,,
2001-06-07,2001,6,7,,24.9,,4,,14.5,,3.5,,0,,0.2,,0,,0.2,,0,,,,,
2001-06-08,2001,6,8,,25.3,,7,,16.2,,1.8,,0,,0,,0,,0,,0,,,,,
2001-06-09,2001,6,9,,27,,6.4,,16.7,,1.3,,0,,0.2,,0,,0.2,,0,,,,,
2001-06-10,2001,6,10,,27.3,,8.5,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
2001-06-11,2001,6,11,,22.6,,6.6,,14.6,,3.4,,0,,0,,0,,0,,0,,,,,
2001-06-12,2001,6,12,,19.3,,4,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
2001-06-13,2001,6,13,,16.8,,6.5,,11.7,,6.3,,0,,0.4,,0,,0.4,,0,,,,,
2001-06-14,2001,6,14,,18.4,,9,,13.7,,4.3,,0,,0.4,,0,,0.4,,0,,,,,
2001-06-15,2001,6,15,,22.5,,7.1,,14.8,,3.2,,0,,1,,0,,1,,0,,,,,
2001-06-16,2001,6,16,,18.4,,9.6,,14,,4,,0,,1.8,,0,,1.8,,0,,,,,
2001-06-17,2001,6,17,,21.1,,6.7,,13.9,,4.1,,0,,12.8,,0,,12.8,,0,,,,,
2001-06-18,2001,6,18,,19.1,,7.2,,13.2,,4.8,,0,,0.4,,0,,0.4,,0,,,,,
2001-06-19,2001,6,19,,19.4,,5.3,,12.4,,5.6,,0,,0,,0,,0,,0,,,,,
2001-06-20,2001,6,20,,22.1,,6,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
2001-06-21,2001,6,21,,29.3,,5.4,,17.4,,0.6,,0,,0,,0,,0,,0,,,,,
2001-06-22,2001,6,22,,32.9,,12.7,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
2001-06-23,2001,6,23,,28.4,,13.1,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
2001-06-24,2001,6,24,,27,,14.5,,20.8,,0,,2.8,,6.2,,0,,6.2,,0,,,,,
2001-06-25,2001,6,25,,24,,11.2,,17.6,,0.4,,0,,3.8,,0,,3.8,,0,,,,,
2001-06-26,2001,6,26,,21.5,,4.1,,12.8,,5.2,,0,,0.6,,0,,0.6,,0,,,,,
2001-06-27,2001,6,27,,16.5,,12.9,,14.7,,3.3,,0,,10.8,,0,,10.8,,0,,,,,
2001-06-28,2001,6,28,,29,,12.7,,20.9,,0,,2.9,,0,,0,,0,,0,,,,,
2001-06-29,2001,6,29,,25.3,,10.6,,18,,0,,0,,1,,0,,1,,0,,,,,
2001-06-30,2001,6,30,,18.2,,10.1,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
2001-07-01,2001,7,1,,19.5,,8.8,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
2001-07-02,2001,7,2,,26.7,,8.7,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2001-07-03,2001,7,3,,27.2,,6.6,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2001-07-04,2001,7,4,,25.9,,5.4,,15.7,,2.3,,0,,0,,0,,0,,0,,,,,
2001-07-05,2001,7,5,,30.8,,14.2,,22.5,,0,,4.5,,0,,0,,0,,0,,,,,
2001-07-06,2001,7,6,,26.3,,11.7,,19,,0,,1,,0,,0,,0,,0,,,,,
2001-07-07,2001,7,7,,29.5,,12.1,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
2001-07-08,2001,7,8,,31.5,,11.2,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
2001-07-09,2001,7,9,,30.2,,13.1,,21.7,,0,,3.7,,0,,0,,0,,0,,,,,
2001-07-10,2001,7,10,,24.2,,14.8,,19.5,,0,,1.5,,2.2,,0,,2.2,,0,,,,,
2001-07-11,2001,7,11,,17.4,,15,,16.2,,1.8,,0,,10.4,,0,,10.4,,0,,,,,
2001-07-12,2001,7,12,,20.8,,14.7,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
2001-07-13,2001,7,13,,23.3,,16.5,,19.9,,0,,1.9,,1,,0,,1,,0,,,,,
2001-07-14,2001,7,14,,27.1,,12.6,,19.9,,0,,1.9,,46.8,,0,,46.8,,0,,,,,
2001-07-15,2001,7,15,,27.9,,16,,22,,0,,4,,7,,0,,7,,0,,,,,
2001-07-16,2001,7,16,,23.6,,17.9,,20.8,,0,,2.8,,81.8,,0,,81.8,,0,,,,,
2001-07-17,2001,7,17,,28.3,,16.9,,22.6,,0,,4.6,,0,,0,,0,,0,,,,,
2001-07-18,2001,7,18,,27.2,,16.6,,21.9,,0,,3.9,,3,,0,,3,,0,,,,,
2001-07-19,2001,7,19,,27.3,,13.8,,20.6,,0,,2.6,,0.6,,0,,0.6,,0,,,,,
2001-07-20,2001,7,20,,26.1,,12.2,,19.2,,0,,1.2,,0,,0,,0,,0,,,,,
2001-07-21,2001,7,21,,28,,13.3,,20.7,,0,,2.7,,0,,0,,0,,0,,,,,
2001-07-22,2001,7,22,,26.9,,14.4,,20.7,,0,,2.7,,0,,0,,0,,0,,,,,
2001-07-23,2001,7,23,,18.4,,9.9,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
2001-07-24,2001,7,24,,22,,6.9,,14.5,,3.5,,0,,2.4,,0,,2.4,,0,,,,,
2001-07-25,2001,7,25,,24.1,,14,,19.1,,0,,1.1,,5.2,,0,,5.2,,0,,,,,
2001-07-26,2001,7,26,,23.3,,12.1,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2001-07-27,2001,7,27,,26.5,,12.4,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
2001-07-28,2001,7,28,,31.2,,15,,23.1,,0,,5.1,,0,,0,,0,,0,,,,,
2001-07-29,2001,7,29,,24.4,,11.8,,18.1,,0,,0.1,,0,,0,,0,,0,,,,,
2001-07-30,2001,7,30,,24.4,,11.3,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
2001-07-31,2001,7,31,,22.7,,11.9,,17.3,,0.7,,0,,7.4,,0,,7.4,,0,,,,,
2001-08-01,2001,8,1,,24.7,,12.9,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
2001-08-02,2001,8,2,,29.4,,12.7,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
2001-08-03,2001,8,3,,32.4,,15.7,,24.1,,0,,6.1,,0,,0,,0,,0,,,,,
2001-08-04,2001,8,4,,31.4,,21.6,,26.5,,0,,8.5,,0,,0,,0,,0,,,,,
2001-08-05,2001,8,5,,28.8,,15.4,,22.1,,0,,4.1,,1.2,,0,,1.2,,0,,,,,
2001-08-06,2001,8,6,,31.8,,12.9,,22.4,,0,,4.4,,0,,0,,0,,0,,,,,
2001-08-07,2001,8,7,,35.6,,13.5,,24.6,,0,,6.6,,0,,0,,0,,0,,,,,
2001-08-08,2001,8,8,,21.8,,9.5,,15.7,,2.3,,0,,2,,0,,2,,0,,,,,
2001-08-09,2001,8,9,,19.4,,4.9,,12.2,,5.8,,0,,0,,0,,0,,0,,,,,
2001-08-10,2001,8,10,,25.9,,5.1,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
2001-08-11,2001,8,11,,25.9,,10.1,,18,,0,,0,,0,,0,,0,,0,,,,,
2001-08-12,2001,8,12,,25,,10.3,,17.7,,0.3,,0,,0,,0,,0,,0,,,,,
2001-08-13,2001,8,13,,31.2,,12.3,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
2001-08-14,2001,8,14,,29.6,,12.2,,20.9,,0,,2.9,,0,,0,,0,,0,,,,,
2001-08-15,2001,8,15,,23.3,,10.5,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2001-08-16,2001,8,16,,30.2,,7.7,,19,,0,,1,,0,,0,,0,,0,,,,,
2001-08-17,2001,8,17,,26.5,,10.4,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
2001-08-18,2001,8,18,,27.1,,10.2,,18.7,,0,,0.7,,0,,0,,0,,0,,,,,
2001-08-19,2001,8,19,,30.1,,12,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
2001-08-20,2001,8,20,,29.3,,7,,18.2,,0,,0.2,,0.8,,0,,0.8,,0,,,,,
2001-08-21,2001,8,21,,28.4,,8.4,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
2001-08-22,2001,8,22,,32.2,,13.5,,22.9,,0,,4.9,,0,,0,,0,,0,,,,,
2001-08-23,2001,8,23,,34.1,,17.6,,25.9,,0,,7.9,,0,,0,,0,,0,,,,,
2001-08-24,2001,8,24,,26.6,,8.5,,17.6,,0.4,,0,,0.6,,0,,0.6,,0,,,,,
2001-08-25,2001,8,25,,27.7,,4.4,,16.1,,1.9,,0,,0,,0,,0,,0,,,,,
2001-08-26,2001,8,26,,26.9,,6.6,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
2001-08-27,2001,8,27,,29.9,,6.5,,18.2,,0,,0.2,,0,,0,,0,,0,,,,,
2001-08-28,2001,8,28,,34.9,,14,,24.5,,0,,6.5,,0,,0,,0,,0,,,,,
2001-08-29,2001,8,29,,24,,8.9,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
2001-08-30,2001,8,30,,20.8,,6.1,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
2001-08-31,2001,8,31,,26.5,,7.4,,17,,1,,0,,0,,0,,0,,0,,,,,
2001-09-01,2001,9,1,,31.1,,10.1,,20.6,,0,,2.6,,0,,0,,0,,0,,,,,
