Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2013-04-06,2013,4,6,ха,0.3,,-4.9,,-2.3,,20.3,,0,,0,,,M,3.8,,30,,7,,37,
2013-04-07,2013,4,7,ха,-3.9,,-14,,-9,,27,,0,,0,,,M,2,,41,,25,,32,
2013-04-08,2013,4,8,ха,-7.7,,-15.2,,-11.5,,29.5,,0,,,M,,M,0.4,,39,,,,<31,
2013-04-09,2013,4,9,ха,-3.1,,-13,,-8.1,,26.1,,0,,,M,,M,1.6,,39,,5,,43,
2013-04-10,2013,4,10,ха,-5.5,,-14.9,,-10.2,,28.2,,0,,,M,,M,0,,36,,,,<31,
2013-04-11,2013,4,11,ха,-7.8,,-22.6,,-15.2,,33.2,,0,,,M,,M,0,,36,,33,,37,
2013-04-12,2013,4,12,ха,-10.1,,-16.9,,-13.5,,31.5,,0,,,M,,M,0,,29,,35,,56,
2013-04-13,2013,4,13,ха,-9.5,,-15.8,,-12.7,,30.7,,0,,,M,,M,0,,29,,34,,48,
2013-04-14,2013,4,14,ха,-11.8,,-18,,-14.9,,32.9,,0,,,M,,M,0,,29,,34,,52,
2013-04-15,2013,4,15,ха,-9.3,,-18.5,,-13.9,,31.9,,0,,,M,,M,0,,29,,33,,48,
2013-04-16,2013,4,16,ха,-11.4,,-20.4,,-15.9,,33.9,,0,,,M,,M,0,,29,,33,,33,
2013-04-17,2013,4,17,ха,-13.4,,-23.7,,-18.6,,36.6,,0,,,M,,M,0.2,,29,,32,,32,
2013-04-18,2013,4,18,ха,-13.8,,-21.6,,-17.7,,35.7,,0,,,M,,M,0.4,,29,,,,<31,
2013-04-19,2013,4,19,ха,-17.8,,-25.4,,-21.6,,39.6,,0,,,M,,M,0,,30,,,,<31,
2013-04-20,2013,4,20,ха,-15.6,,-26.4,,-21,,39,,0,,,M,,M,0,,30,,,,<31,
2013-04-21,2013,4,21,ха,-14.6,,-25.4,,-20,,38,,0,,,M,,M,0.4,,30,,,,<31,
2013-04-22,2013,4,22,ха,-9.5,,-19.5,,-14.5,,32.5,,0,,,M,,M,0,,30,,,,<31,
2013-04-23,2013,4,23,ха,-6.3,,-11.4,,-8.9,,26.9,,0,,,M,,M,0.6,,30,,,,<31,
2013-04-24,2013,4,24,ха,-5.5,,-17.3,,-11.4,,29.4,,0,,,M,,M,1,,30,,,,<31,
2013-04-25,2013,4,25,ха,-6.9,,-18.8,,-12.9,,30.9,,0,,,M,,M,0.2,,29,,31,,54,
2013-04-26,2013,4,26,ха,-9.6,,-23,,-16.3,,34.3,,0,,,M,,M,0,,29,,13,,32,
2013-04-27,2013,4,27,ха,0,,-10.1,,-5.1,,23.1,,0,,,M,,M,1,,29,,14,,44,
2013-04-28,2013,4,28,ха,2.6,,-3.3,,-0.4,,18.4,,0,,,M,,M,0.6,,30,,,,<31,
2013-04-29,2013,4,29,ха,0.2,,-3,,-1.4,,19.4,,0,,,M,,M,0,,29,,14,,74,
2013-04-30,2013,4,30,ха,1.4,,-1.2,,0.1,,17.9,,0,,,M,,M,3.8,,28,,14,,76,
2013-05-01,2013,5,1,ха,3.6,,-2.4,,0.6,,17.4,,0,,,M,,M,11,,27,,34,,54,
2013-05-02,2013,5,2,ха,-2,,-15.9,,-9,,27,,0,,,M,,M,0,,26,,31,,67,
2013-05-03,2013,5,3,ха,-7.5,,-17.7,,-12.6,,30.6,,0,,,M,,M,0,,26,,,,<31,
2013-05-04,2013,5,4,ха,-1.6,,-15.1,,-8.4,,26.4,,0,,,M,,M,0,,26,,30,,48,
2013-05-05,2013,5,5,ха,-2.5,,-17,,-9.8,,27.8,,0,,,M,,M,0.4,,26,,13,,54,
2013-05-06,2013,5,6,ха,-1,,-14.8,,-7.9,,25.9,,0,,,M,,M,0.6,,38,,33,,59,
2013-05-07,2013,5,7,ха,-9.7,,-17,,-13.4,,31.4,,0,,,M,,M,0,,34,,33,,59,
2013-05-08,2013,5,8,ха,-6.4,,-16.6,,-11.5,,29.5,,0,,,M,,M,1,,33,,14,,50,
2013-05-09,2013,5,9,ха,-8.1,,-17.2,,-12.7,,30.7,,0,,,M,,M,0,,37,,33,,46,
2013-05-10,2013,5,10,ха,-9.7,,-18.6,,-14.2,,32.2,,0,,,M,,M,0,,34,,,,<31,
2013-05-11,2013,5,11,ха,-8,,-19,,-13.5,,31.5,,0,,,M,,M,0,,34,,,,<31,
2013-05-12,2013,5,12,ха,-7.4,,-15.6,,-11.5,,29.5,,0,,,M,,M,0,,34,,,,<31,
2013-05-13,2013,5,13,ха,-5.3,,-14.3,,-9.8,,27.8,,0,,,M,,M,0,,34,,,,<31,
2013-05-14,2013,5,14,ха,-7.7,,-15.1,,-11.4,,29.4,,0,,,M,,M,0,,34,,33,,39,
2013-05-15,2013,5,15,ха,-1.6,,-15.6,,-8.6,,26.6,,0,,,M,,M,0,,34,,,,<31,
2013-05-16,2013,5,16,ха,-3.8,,-13.4,,-8.6,,26.6,,0,,,M,,M,0,,34,,33,,37,
2013-05-17,2013,5,17,ха,-4.2,,-15.2,,-9.7,,27.7,,0,,,M,,M,0,,34,,34,,37,
2013-05-18,2013,5,18,ха,-1.6,,-13.3,,-7.5,,25.5,,0,,,M,,M,0,,33,,,,<31,
2013-05-19,2013,5,19,ха,-0.1,,-3.8,,-2,,20,,0,,,M,,M,1.5,,33,,15,,46,
2013-05-20,2013,5,20,ха,2.3,,-1.1,,0.6,,17.4,,0,,,M,,M,6.2,,39,,9,,37,
2013-05-21,2013,5,21,ха,2.4,,-0.6,,0.9,,17.1,,0,,,M,,M,1.1,,37,,9,,44,
2013-05-22,2013,5,22,ха,4,,-2.4,,0.8,,17.2,,0,,,M,,M,0,,34,,35,,32,
2013-05-23,2013,5,23,ха,-0.8,,-5.4,,-3.1,,21.1,,0,,,M,,M,0,,32,,33,,46,
2013-05-24,2013,5,24,ха,-1.8,,-5.4,,-3.6,,21.6,,0,,,M,,M,0,,31,,,,<31,
2013-05-25,2013,5,25,ха,-1.7,,-4.5,,-3.1,,21.1,,0,,,M,,M,0,,31,,,,<31,
2013-05-26,2013,5,26,ха,-1.6,,-4.7,,-3.2,,21.2,,0,,,M,,M,0.5,,30,,,,<31,
2013-05-27,2013,5,27,ха,0.7,,-3.7,,-1.5,,19.5,,0,,,M,,M,0,,30,,,,<31,
2013-05-28,2013,5,28,ха,-0.7,,-4.7,,-2.7,,20.7,,0,,,M,,M,0,,28,,,,<31,
2013-05-29,2013,5,29,ха,-0.6,,-3.3,,-2,,20,,0,,,M,,M,0,,27,,,,<31,
2013-05-30,2013,5,30,ха,0.3,,-4.1,,-1.9,,19.9,,0,,,M,,M,0,,27,,,,<31,
2013-05-31,2013,5,31,ха,-0.2,,-5.3,,-2.8,,20.8,,0,,,M,,M,0,,26,,,,<31,
2013-06-01,2013,6,1,ха,-1.5,,-7.2,,-4.4,,22.4,,0,,,M,,M,0.2,,24,,36,,35,
2013-06-02,2013,6,2,ха,-0.1,,-7.1,,-3.6,,21.6,,0,,,M,,M,0,,23,,,,<31,
2013-06-03,2013,6,3,ха,0,,-2.6,,-1.3,,19.3,,0,,,M,,M,11.3,,27,,,,<31,
2013-06-04,2013,6,4,ха,3.4,,-3.2,,0.1,,17.9,,0,,,M,,M,0,,26,,33,,41,
2013-06-05,2013,6,5,ха,4.8,,-1.9,,1.5,,16.5,,0,,,M,,M,0,,20,,7,,37,
2013-06-06,2013,6,6,ха,2,,-2.7,,-0.4,,18.4,,0,,,M,,M,0,,13,,34,,46,
2013-06-07,2013,6,7,ха,4.1,,-3.1,,0.5,,17.5,,0,,,M,,M,0,,9,,33,,46,
2013-06-08,2013,6,8,ха,7,,0.1,,3.6,,14.4,,0,,,M,,M,0,,2,,33,,32,
2013-06-09,2013,6,9,ха,8,,-0.2,,3.9,,14.1,,0,,,M,,M,0,,1,,,,<31,
2013-06-10,2013,6,10,ха,6.3,,0.7,,3.5,,14.5,,0,,,M,,M,0,,1,,34,,50,
2013-06-11,2013,6,11,ха,5.1,,-0.1,,2.5,,15.5,,0,,,M,,M,0,,,,33,,50,
2013-06-12,2013,6,12,ха,4.9,,-0.8,,2.1,,15.9,,0,,,M,,M,0.2,,,,34,,39,
2013-06-13,2013,6,13,ха,4.6,,0,,2.3,,15.7,,0,,,M,,M,0.4,,,,,,<31,
2013-06-14,2013,6,14,ха,,M,0,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2013-06-15,2013,6,15,ха,4.4,,0.8,,2.6,,15.4,,0,,,M,,M,0,,,,,,<31,
2013-06-16,2013,6,16,ха,9.8,,0.5,,5.2,,12.8,,0,,,M,,M,0,,,,33,,44,
2013-06-17,2013,6,17,ха,8.7,,0.1,,4.4,,13.6,,0,,,M,,M,0,,,,32,,43,
2013-06-18,2013,6,18,ха,12.4,,0.9,,6.7,,11.3,,0,,,M,,M,0,,,,32,,32,
2013-06-19,2013,6,19,ха,11.1,,1,,6.1,,11.9,,0,,,M,,M,0,,,,33,,37,
2013-06-20,2013,6,20,ха,6.7,,0.7,,3.7,,14.3,,0,,,M,,M,0,,,,,,<31,
2013-06-21,2013,6,21,ха,5.2,,0.7,,3,,15,,0,,,M,,M,0,,,,28,,44,
2013-06-22,2013,6,22,ха,3.1,,-1.4,,0.9,,17.1,,0,,,M,,M,0.4,,,,14,,33,
2013-06-23,2013,6,23,ха,8.8,,-1.4,,3.7,,14.3,,0,,,M,,M,0,,,,35,,52,
2013-06-24,2013,6,24,ха,10.7,,2.1,,6.4,,11.6,,0,,,M,,M,0,,,,33,,50,
2013-06-25,2013,6,25,ха,11.6,,2.2,,6.9,,11.1,,0,,,M,,M,0,,,,34,,52,
2013-06-26,2013,6,26,ха,13.8,,1.8,,7.8,,10.2,,0,,,M,,M,1.3,,,,31,,35,
2013-06-27,2013,6,27,ха,7.2,,0.4,,3.8,,14.2,,0,,,M,,M,0.5,,,,32,,46,
2013-06-28,2013,6,28,ха,8.9,,1.1,,5,,13,,0,,,M,,M,1.2,,,,34,,44,
2013-06-29,2013,6,29,ха,5.9,,1.3,,3.6,,14.4,,0,,,M,,M,5.1,,,,,,<31,
2013-06-30,2013,6,30,ха,9.4,,2,,5.7,,12.3,,0,,,M,,M,0.2,,,,9,,39,
2013-07-01,2013,7,1,ха,8.5,,2.2,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
2013-07-02,2013,7,2,ха,6.5,,2,,4.3,,13.7,,0,,,M,,M,0.8,,,,31,,59,
2013-07-03,2013,7,3,ха,7.3,,-0.9,,3.2,,14.8,,0,,,M,,M,4.8,,1,,33,E,44,E
2013-07-04,2013,7,4,ха,7.4,,-0.9,,3.3,,14.7,,0,,,M,,M,0,,,,,,<31,
2013-07-05,2013,7,5,ха,2.8,,-1.2,,0.8,,17.2,,0,,,M,,M,1.1,,,,15,,39,
2013-07-06,2013,7,6,ха,2.4,,0.3,,1.4,,16.6,,0,,,M,,M,1.6,,,,14,,33,
2013-07-07,2013,7,7,ха,6.9,,1.3,,4.1,,13.9,,0,,,M,,M,0.6,,,,6,,46,
2013-07-08,2013,7,8,ха,16,,4.2,,10.1,,7.9,,0,,,M,,M,0.2,,,,32,,32,
2013-07-09,2013,7,9,ха,12,,3.5,,7.8,,10.2,,0,,,M,,M,0,,,,,,<31,
2013-07-10,2013,7,10,ха,9.5,,2.1,,5.8,,12.2,,0,,,M,,M,0.2,,,,15,,39,
2013-07-11,2013,7,11,ха,4.2,,2,,3.1,,14.9,,0,,,M,,M,19.4,,,,16,,43,
2013-07-12,2013,7,12,ха,8.3,,2.6,,5.5,,12.5,,0,,,M,,M,0.6,,,,33,,39,
2013-07-13,2013,7,13,,,,,,,,,,,,,,,,,,,,,,,
2013-07-14,2013,7,14,ха,6.4,,1.6,,4,,14,,0,,,M,,M,0.8,,,,17,,33,
2013-07-15,2013,7,15,ха,16.8,,3.8,,10.3,,7.7,,0,,,M,,M,0,,,,33,,35,
2013-07-16,2013,7,16,,,,,,,,,,,,,,,,,,,,,,,
2013-07-17,2013,7,17,ха,10.8,,4.2,,7.5,,10.5,,0,,,M,,M,0,,,,13,,39,
2013-07-18,2013,7,18,ха,9.2,,3.9,,6.6,,11.4,,0,,,M,,M,1.2,,,,,,<31,
2013-07-19,2013,7,19,ха,6.9,,2.8,,4.9,,13.1,,0,,,M,,M,0,,,,17,,32,
2013-07-20,2013,7,20,ха,9.3,,4.8,,7.1,,10.9,,0,,,M,,M,3.8,,,,11,,57,
2013-07-21,2013,7,21,ха,8.3,,3.8,,6.1,,11.9,,0,,,M,,M,1.4,,,,7,,44,
2013-07-22,2013,7,22,ха,10.8,,6.8,,8.8,,9.2,,0,,,M,,M,2.4,,,,7,,59,
2013-07-23,2013,7,23,ха,14.7,,6.4,,10.6,,7.4,,0,,,M,,M,0.2,,,,7,,43,
2013-07-24,2013,7,24,ха,12.4,,5.8,,9.1,,8.9,,0,,,M,,M,0,,,,5,,33,
2013-07-25,2013,7,25,ха,14,,5.4,,9.7,,8.3,,0,,,M,,M,0,,,,5,,33,
2013-07-26,2013,7,26,ха,16.8,,5.9,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
2013-07-27,2013,7,27,ха,21.4,,7.1,,14.3,,3.7,,0,,,M,,M,0.7,,,,28,,39,
2013-07-28,2013,7,28,ха,16.9,,4.6,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2013-07-29,2013,7,29,ха,11.7,,4.7,,8.2,,9.8,,0,,,M,,M,0,,,,,,<31,
2013-07-30,2013,7,30,ха,8.7,,3.5,,6.1,,11.9,,0,,,M,,M,0.5,,,,17,,35,
2013-07-31,2013,7,31,ха,15.1,,6.8,,11,,7,,0,,,M,,M,0,,,,,,<31,
2013-08-01,2013,8,1,ха,14.1,,3.8,,9,,9,,0,,,M,,M,0,,,,,,<31,
2013-08-02,2013,8,2,ха,10.7,,3.1,,6.9,,11.1,,0,,,M,,M,0,,,,16,,35,
2013-08-03,2013,8,3,ха,8.9,,5.1,,7,,11,,0,,,M,,M,0,,,,15,,57,
2013-08-04,2013,8,4,ха,9.4,,2.6,,6,,12,,0,,,M,,M,0,,,,13,,44,
2013-08-05,2013,8,5,ха,8.9,,1.8,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
2013-08-06,2013,8,6,ха,12.5,,2.7,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
2013-08-07,2013,8,7,ха,20.7,,4.9,,12.8,,5.2,,0,,,M,,M,0,,,,31,,46,
2013-08-08,2013,8,8,ха,20.8,,9.8,,15.3,,2.7,,0,,,M,,M,0,,,,33,,44,
2013-08-09,2013,8,9,ха,17.5,,4.1,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2013-08-10,2013,8,10,ха,10.5,,4.2,,7.4,,10.6,,0,,,M,,M,0,,,,,,<31,
2013-08-11,2013,8,11,ха,17,,7,,12,,6,,0,,,M,,M,0.2,,,,6,,35,
2013-08-12,2013,8,12,ха,20.2,,7.2,,13.7,,4.3,,0,,,M,,M,0,,,,32,,44,
2013-08-13,2013,8,13,ха,14.8,,6.2,,10.5,,7.5,,0,,,M,,M,0,,,,,,<31,
2013-08-14,2013,8,14,ха,14.8,,4.8,,9.8,,8.2,,0,,,M,,M,0.4,,,,,,<31,
