Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2011-01-01,2011,1,1,ха,-1.5,,-19.8,,-10.7,,28.7,,0,,,M,,M,,M,25,,,M,,M
2011-01-02,2011,1,2,ха,-1.1,,-7.2,,-4.2,,22.2,,0,,,M,,M,,M,26,,,M,,M
2011-01-03,2011,1,3,ха,-1.9,,-7.4,,-4.7,,22.7,,0,,,M,,M,,M,26,,,M,,M
2011-01-04,2011,1,4,ха,0.2,,-6.5,,-3.2,,21.2,,0,,,M,,M,,M,26,,,M,,M
2011-01-05,2011,1,5,ха,1.9,,-6.3,,-2.2,,20.2,,0,,,M,,M,,M,28,,,M,,M
2011-01-06,2011,1,6,ха,2.5,,-4.8,,-1.2,,19.2,,0,,,M,,M,,M,28,,,M,,M
2011-01-07,2011,1,7,ха,-2.2,,-12.4,,-7.3,,25.3,,0,,,M,,M,,M,26,,,M,,M
2011-01-08,2011,1,8,ха,-6.1,,-13.5,,-9.8,,27.8,,0,,,M,,M,,M,31,,,M,,M
2011-01-09,2011,1,9,ха,-13.5,,-16.3,,-14.9,,32.9,,0,,,M,,M,,M,37,,,M,,M
2011-01-10,2011,1,10,ха,-16.2,,-20.9,,-18.6,,36.6,,0,,,M,,M,,M,39,,,M,,M
2011-01-11,2011,1,11,ха,-17.3,,-24.8,,-21.1,,39.1,,0,,,M,,M,,M,38,,,M,,M
2011-01-12,2011,1,12,ха,-22.8,,-27.9,,-25.4,,43.4,,0,,,M,,M,,M,38,,,M,,M
2011-01-13,2011,1,13,ха,-21.2,,-24.3,,-22.8,,40.8,,0,,,M,,M,,M,39,,,M,,M
2011-01-14,2011,1,14,ха,-23.9,,-26.9,,-25.4,,43.4,,0,,,M,,M,,M,41,,,M,,M
2011-01-15,2011,1,15,ха,-22,,-26.3,,-24.2,,42.2,,0,,,M,,M,,M,46,,,M,,M
2011-01-16,2011,1,16,ха,-20.9,,-23.1,,-22,,40,,0,,,M,,M,,M,47,,,M,,M
2011-01-17,2011,1,17,ха,-19.4,,-23.5,,-21.5,,39.5,,0,,,M,,M,,M,,,,M,,M
