"Station Name","EDMONTON BLATCHFORD"
"Province","ALBERTA"
"Latitude","53.57"
"Longitude","-113.52"
"Elevation","671.00"
"Climate Identifier","3012209"
"WMO Identifier","71157"
"TC Identifier","XEC"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"","Data for this day has undergone only preliminary quality checking"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2000-01-01","2000","01","01","","-10.2","","-18.6","","-14.4","","32.4","","0.0","","0.0","","2.4","E","2.4","E","","M","","","",""
"2000-01-02","2000","01","02","","-17.1","","-20.7","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2000-01-03","2000","01","03","","-15.5","","-22.2","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2000-01-04","2000","01","04","","-12.8","","-18.4","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2000-01-05","2000","01","05","","-5.1","","-14.7","","-9.9","","27.9","","0.0","","0.0","","1.0","E","1.0","E","2","","","","",""
"2000-01-06","2000","01","06","","-1.4","","-9.7","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2000-01-07","2000","01","07","","3.9","","-3.1","","0.4","","17.6","","0.0","","0.0","","1.0","E","1.0","E","2","","","","",""
"2000-01-08","2000","01","08","","2.2","","-3.9","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2000-01-09","2000","01","09","","1.4","","-9.5","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2000-01-10","2000","01","10","","-8.7","","-15.4","","-12.1","","30.1","","0.0","","0.0","","1.5","E","1.5","E","1","","","","",""
"2000-01-11","2000","01","11","","-14.7","","-18.2","","-16.5","","34.5","","0.0","","0.0","","5.0","E","5.0","E","3","","","","",""
"2000-01-12","2000","01","12","","-18.2","","-22.4","","-20.3","","38.3","","0.0","","0.0","","3.0","E","3.0","E","8","","","","",""
"2000-01-13","2000","01","13","","-22.4","","-25.7","","-24.1","","42.1","","0.0","","0.0","","1.0","E","1.0","E","7","","","","",""
