Date/Time,Year,Month,Day,Data Quality,Max Temp (å¡C),Max Temp Flag,Min Temp (å¡C),Min Temp Flag,Mean Temp (å¡C),Mean Temp Flag,Heat Deg Days (å¡C),Heat Deg Days Flag,Cool Deg Days (å¡C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1999-06-07,1999,6,7,,26.4,,12.4,,19.4,,0,,1.4,,2.2,,0,,2.2,,0,,,,,
1999-06-08,1999,6,8,,28.5,,13.6,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
1999-06-09,1999,6,9,,22.7,,12.7,,17.7,,0.3,,0,,5.4,,0,,5.4,,0,,,,,
1999-06-10,1999,6,10,,21.5,,10.1,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
1999-06-11,1999,6,11,,23,,8.2,,15.6,,2.4,,0,,0,,0,,0,,0,,,,,
1999-06-12,1999,6,12,,21.4,,8.1,,14.8,,3.2,,0,,0,,0,,0,,0,,,,,
1999-06-13,1999,6,13,,15.1,,1.4,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
1999-06-14,1999,6,14,,15.1,,0.4,,7.8,,10.2,,0,,1.4,,0,,1.4,,0,,,,,
1999-06-15,1999,6,15,,15.2,,2.4,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
1999-06-16,1999,6,16,,20.1,,0.5,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
1999-06-17,1999,6,17,,22.5,,5.4,,14,,4,,0,,0,,0,,0,,0,,,,,
1999-06-18,1999,6,18,,24.8,,12,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
1999-06-19,1999,6,19,,23.4,,10.6,,17,,1,,0,,0,,0,,0,,0,,,,,
1999-06-20,1999,6,20,,23.5,,15.5,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
1999-06-21,1999,6,21,,28.6,,17.1,,22.9,,0,,4.9,,0,,0,,0,,0,,,,,
1999-06-22,1999,6,22,,31.4,,17.2,,24.3,,0,,6.3,,17.2,,0,,17.2,,0,,,,,
1999-06-23,1999,6,23,,24.7,,14.9,,19.8,,0,,1.8,,7.6,,0,,7.6,,0,,,,,
1999-06-24,1999,6,24,,22.2,,8.2,,15.2,,2.8,,0,,0,,0,,0,,0,,,,,
1999-06-25,1999,6,25,,16.3,,4.8,,10.6,,7.4,,0,,9.6,,0,,9.6,,0,,,,,
1999-06-26,1999,6,26,,21.1,,11.6,,16.4,,1.6,,0,,6.2,,0,,6.2,,0,,,,,
1999-06-27,1999,6,27,,17.7,,9.4,,13.6,,4.4,,0,,0,,0,,0,,0,,,,,
1999-06-28,1999,6,28,,20.3,,8.3,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
1999-06-29,1999,6,29,,20.9,,8.4,,14.7,,3.3,,0,,18.8,,0,,18.8,,0,,,,,
1999-06-30,1999,6,30,,19.3,,9.9,,14.6,,3.4,,0,,8.8,,0,,8.8,,0,,,,,
1999-07-01,1999,7,1,,17.6,,9.5,,13.6,,4.4,,0,,0.2,,0,,0.2,,0,,,,,
1999-07-02,1999,7,2,,20.8,,7.5,,14.2,,3.8,,0,,0,,0,,0,,0,,,,,
1999-07-03,1999,7,3,,24.3,,11.4,,17.9,,0.1,,0,,0.4,,0,,0.4,,0,,,,,
1999-07-04,1999,7,4,,22,,13.3,,17.7,,0.3,,0,,0.4,,0,,0.4,,0,,,,,
1999-07-05,1999,7,5,,23.6,,13.5,,18.6,,0,,0.6,,5.6,,0,,5.6,,0,,,,,
1999-07-06,1999,7,6,,25.5,,11.2,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
1999-07-07,1999,7,7,,21.8,,8.2,,15,,3,,0,,0,,0,,0,,0,,,,,
1999-07-08,1999,7,8,,20.8,,12.8,,16.8,,1.2,,0,,23.6,,0,,23.6,,0,,,,,
1999-07-09,1999,7,9,,23.1,,11.7,,17.4,,0.6,,0,,6.2,,0,,6.2,,0,,,,,
1999-07-10,1999,7,10,,25.9,,11.1,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
1999-07-11,1999,7,11,,26.9,,14.4,,20.7,,0,,2.7,,0,,0,,0,,0,,,,,
1999-07-12,1999,7,12,,24,,14.3,,19.2,,0,,1.2,,0.8,,0,,0.8,,0,,,,,
1999-07-13,1999,7,13,,24.5,,11.2,,17.9,,0.1,,0,,1,,0,,1,,0,,,,,
1999-07-14,1999,7,14,,25.6,,13.1,,19.4,,0,,1.4,,0.2,,0,,0.2,,0,,,,,
1999-07-15,1999,7,15,,20.1,,13.1,,16.6,,1.4,,0,,21.2,,0,,21.2,,0,,,,,
1999-07-16,1999,7,16,,20.3,,8,,14.2,,3.8,,0,,0.2,,0,,0.2,,0,,,,,
1999-07-17,1999,7,17,,20.1,,5.2,,12.7,,5.3,,0,,0,,0,,0,,0,,,,,
1999-07-18,1999,7,18,,23.3,,8.6,,16,,2,,0,,0,,0,,0,,0,,,,,
1999-07-19,1999,7,19,,27.1,,13.7,,20.4,,0,,2.4,,0,,0,,0,,0,,,,,
1999-07-20,1999,7,20,,27.9,,16.4,,22.2,,0,,4.2,,0,,0,,0,,0,,,,,
1999-07-21,1999,7,21,,30.4,,19.5,,25,,0,,7,,0,,0,,0,,0,,,,,
1999-07-22,1999,7,22,,29.3,,17,,23.2,,0,,5.2,,0.8,,0,,0.8,,0,,,,,
1999-07-23,1999,7,23,,30.8,,15.8,,23.3,,0,,5.3,,0,,0,,0,,0,,,,,
1999-07-24,1999,7,24,,29.9,,12.9,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
1999-07-25,1999,7,25,,29.9,,15.4,,22.7,,0,,4.7,,10.8,,0,,10.8,,0,,,,,
1999-07-26,1999,7,26,,23.8,,12,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
1999-07-27,1999,7,27,,27,,11.4,,19.2,,0,,1.2,,0,,0,,0,,0,,,,,
1999-07-28,1999,7,28,,30.6,,13.2,,21.9,,0,,3.9,,0,,0,,0,,0,,,,,
1999-07-29,1999,7,29,,32.3,,13.5,,22.9,,0,,4.9,,0,,0,,0,,0,,,,,
1999-07-30,1999,7,30,,27.1,,13.3,,20.2,,0,,2.2,,0,,0,,0,,0,,,,,
1999-07-31,1999,7,31,,19.8,,9.3,,14.6,,3.4,,0,,0,,0,,0,,0,,,,,
1999-08-01,1999,8,1,,22.6,,9,,15.8,,2.2,,0,,0.4,,0,,0.4,,0,,,,,
1999-08-02,1999,8,2,,23.7,,6.7,,15.2,,2.8,,0,,0,,0,,0,,0,,,,,
1999-08-03,1999,8,3,,25.6,,10.1,,17.9,,0.1,,0,,0.8,,0,,0.8,,0,,,,,
1999-08-04,1999,8,4,,25.2,,10.6,,17.9,,0.1,,0,,0,,0,,0,,0,,,,,
1999-08-05,1999,8,5,,27.6,,13.6,,20.6,,0,,2.6,,0,,0,,0,,0,,,,,
1999-08-06,1999,8,6,,26.1,,12.1,,19.1,,0,,1.1,,8,,0,,8,,0,,,,,
1999-08-07,1999,8,7,,19.4,,6.6,,13,,5,,0,,0.6,,0,,0.6,,0,,,,,
1999-08-08,1999,8,8,,21.1,,3.7,,12.4,,5.6,,0,,1.2,,0,,1.2,,0,,,,,
1999-08-09,1999,8,9,,25.4,,14.5,,20,,0,,2,,4.8,,0,,4.8,,0,,,,,
1999-08-10,1999,8,10,,23,,11.1,,17.1,,0.9,,0,,0,,0,,0,,0,,,,,
1999-08-11,1999,8,11,,21.7,,9.1,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
1999-08-12,1999,8,12,,20.5,,7.2,,13.9,,4.1,,0,,0,,0,,0,,0,,,,,
1999-08-13,1999,8,13,,22.6,,3.8,,13.2,,4.8,,0,,0,,0,,0,,0,,,,,
1999-08-14,1999,8,14,,25.9,,8.5,,17.2,,0.8,,0,,0,,0,,0,,0,,,,,
1999-08-15,1999,8,15,,28.2,,15.7,,22,,0,,4,,1.2,,0,,1.2,,0,,,,,
1999-08-16,1999,8,16,,20.9,,14.1,,17.5,,0.5,,0,,3.4,,0,,3.4,,0,,,,,
1999-08-17,1999,8,17,,21.3,,12,,16.7,,1.3,,0,,10.4,,0,,10.4,,0,,,,,
1999-08-18,1999,8,18,,24,,11.7,,17.9,,0.1,,0,,0.2,,0,,0.2,,0,,,,,
1999-08-19,1999,8,19,,26.6,,10.3,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
1999-08-20,1999,8,20,,27.1,,14.1,,20.6,,0,,2.6,,0,,0,,0,,0,,,,,
1999-08-21,1999,8,21,,27.8,,13.5,,20.7,,0,,2.7,,0,,0,,0,,0,,,,,
1999-08-22,1999,8,22,,24.9,,16.1,,20.5,,0,,2.5,,26,,0,,26,,0,,,,,
1999-08-23,1999,8,23,,25,,14.2,,19.6,,0,,1.6,,0,,0,,0,,0,,,,,
1999-08-24,1999,8,24,,26.6,,11.8,,19.2,,0,,1.2,,0.2,,0,,0.2,,0,,,,,
1999-08-25,1999,8,25,,29.5,,16.2,,22.9,,0,,4.9,,0,,0,,0,,0,,,,,
1999-08-26,1999,8,26,,27.9,,14.9,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
1999-08-27,1999,8,27,,26.6,,10.9,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
1999-08-28,1999,8,28,,20.8,,6.9,,13.9,,4.1,,0,,0,,0,,0,,0,,,,,
1999-08-29,1999,8,29,,21.4,,3.7,,12.6,,5.4,,0,,0,,0,,0,,0,,,,,
1999-08-30,1999,8,30,,18.4,,14.4,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
