0,1996
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
-6,
-4,
-13,
-19,
-25,
-24,
-21,
-16,
-12,
-11,
-4,
3,
12,
21,
29,
31,
40,
49,
58,
69,
79,
91,
101,
112,
117,
125,
133,
144,
151,
156,
161,
169,
169,
171,
168,
161,
154,
146,
137,
133,
129,
119,
