0,2012
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
-3,
-3,
-3,
-3,
3,
3,
9,
17,
22,
24,
25,
31,
41,
51,
63,
71,
79,
90,
101,
113,
123,
132,
142,
151,
157,
165,
174,
180,
186,
186,
191,
200,
206,
212,
216,
218,
219,
217,
217,
0,2013
0,
0,
0,
-4,
-4,
-15,
-15,
-21,
-25,
-33,
-41,
-42,
-43,
-43,
-47,
-49,
-43,
-41,
-38,
-38,
-37,
-33,
-31,
-26,
-21,
-13,
-3,
2,
11,
20,
29,
38,
47,
57,
65,
76,
85,
96,
104,
107,
115,
119,
121,
124,
130,
123,
122,
118,
116,
114,
111,
105,
0,2014
0,
-8,
-11,
-10,
-19,
-30,
-41,
-45,
-51,
-60,
-65,
-68,
-73,
-78,
-82,
-82,
-83,
-83,
-87,
-87,
-85,
-83,
-79,
-69,
-61,
-51,
-43,
-34,
-24,
-19,
-14,
-5,
4,
16,
27,
36,
44,
54,
64,
69,
78,
84,
89,
94,
95,
98,
97,
94,
90,
87,
92,
90,
0,2015
0,
-6,
-11,
-15,
-18,
-20,
-24,
-30,
-32,
-39,
-43,
-48,
-51,
-53,
-55,
-58,
-65,
-60,
-58,
-57,
-48,
-41,
-34,
-32,
-24,
-16,
-10,
-2,
10,
19,
25,
32,
39,
51,
65,
76,
84,
87,
93,
100,
103,
108,
117,
120,
119,
119,
116,
116,
111,
110,
107,
103,
0,2016
0,
-3,
-8,
-20,
-22,
-27,
-31,
-39,
-41,
-36,
-40,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
