0,2003
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,
7,
8,
5,
3,
-1,
-1,
-6,
-9,
-13,
-19,
-23,
0,2004
0,
-8,
-13,
-20,
-23,
-32,
-37,
-45,
-50,
-53,
-54,
-57,
-59,
-60,
-59,
-60,
-58,
-56,
-55,
-53,
-51,
-47,
-43,
-36,
-31,
-24,
-20,
-14,
-8,
-4,
3,
9,
14,
19,
26,
32,
32,
32,
32,
32,
32,
32,
32,
32,
32,
32,
32,
32,
32,
25,
21,
14,
0,2005
0,
0,
0,
0,
0,
0,
0,
0,
0,
-4,
-10,
-14,
-17,
-18,
-18,
-16,
-14,
-14,
-12,
-8,
-4,
0,
5,
9,
15,
21,
24,
31,
35,
41,
47,
56,
60,
66,
71,
75,
82,
82,
87,
91,
90,
95,
97,
99,
103,
103,
97,
91,
85,
81,
75,
70,
0,2006
0,
-4,
-6,
-13,
-20,
-24,
-29,
-36,
-40,
-44,
-47,
-50,
-52,
-51,
-51,
-47,
-45,
-42,
-38,
-35,
-30,
-25,
-19,
-12,
-5,
0,
5,
11,
15,
21,
25,
30,
35,
40,
44,
49,
52,
58,
65,
66,
70,
70,
70,
68,
66,
66,
64,
64,
62,
58,
57,
55,
0,2007
0,
0,
-8,
-13,
-20,
-32,
-37,
-40,
-45,
-51,
-57,
-64,
-67,
-68,
-74,
-73,
-68,
-64,
-61,
-57,
-56,
-54,
-47,
-41,
-35,
-28,
-21,
-15,
-7,
-7,
-1,
5,
10,
17,
24,
28,
35,
39,
46,
54,
58,
60,
64,
65,
65,
64,
63,
60,
51,
48,
43,
39,
0,2008
0,
-6,
-9,
-18,
-25,
-36,
-42,
-47,
-51,
-55,
-59,
-64,
-67,
-68,
-68,
-68,
-67,
-67,
-67,
-65,
-64,
-61,
-57,
-52,
-47,
-44,
-37,
-30,
-25,
-20,
-16,
-9,
-4,
2,
6,
11,
19,
25,
30,
35,
37,
44,
44,
46,
46,
42,
42,
38,
34,
30,
25,
23,
0,2009
0,
-11,
-18,
-28,
-37,
-44,
-48,
-55,
-57,
-60,
-67,
-72,
-75,
-76,
-79,
-79,
-77,
-75,
-71,
-67,
-70,
-66,
-60,
-56,
-52,
-48,
-43,
-36,
-32,
-27,
-20,
-15,
-8,
-2,
3,
10,
14,
19,
28,
30,
33,
33,
33,
34,
35,
33,
33,
31,
31,
26,
22,
16,
0,2010
0,
-2,
-9,
-11,
-18,
-21,
-26,
-31,
-33,
-35,
-37,
-37,
-39,
-41,
-37,
-35,
-34,
-30,
-26,
-24,
-21,
-16,
-11,
-6,
2,
7,
11,
14,
17,
22,
28,
34,
39,
45,
53,
58,
62,
66,
69,
74,
79,
83,
85,
87,
88,
88,
88,
80,
79,
76,
71,
69,
0,2011
0,
-4,
-9,
-17,
-24,
-31,
-39,
-45,
-50,
-57,
-59,
-59,
-62,
-66,
-68,
-69,
-73,
-69,
-67,
-63,
-58,
-52,
-46,
-40,
-35,
-30,
-25,
-20,
-14,
-9,
-3,
2,
7,
11,
18,
25,
28,
30,
33,
38,
42,
43,
44,
42,
43,
46,
45,
40,
33,
27,
19,
14,
0,2012
0,
-3,
-10,
-17,
-23,
-29,
-32,
-36,
-39,
-46,
-53,
-51,
-49,
-46,
-43,
-41,
-41,
-40,
-38,
-33,
-28,
-21,
-17,
-11,
-5,
1,
8,
15,
22,
28,
33,
38,
42,
46,
54,
57,
64,
70,
72,
74,
78,
77,
80,
83,
80,
78,
79,
77,
73,
69,
63,
62,
0,2013
0,
-1,
-6,
-16,
-24,
-34,
-42,
-49,
-54,
-58,
-62,
-69,
-70,
-71,
-74,
-77,
-80,
-77,
-80,
-77,
-76,
-72,
-66,
-62,
-55,
-48,
-42,
-36,
-30,
-24,
-19,
-15,
-11,
-4,
2,
8,
14,
18,
22,
25,
30,
36,
38,
36,
36,
37,
38,
33,
26,
15,
12,
8,
0,2014
0,
-5,
-12,
-20,
-25,
-27,
-32,
-40,
-47,
-49,
-56,
-60,
-64,
-69,
-70,
-72,
-73,
-71,
-70,
-67,
-63,
-61,
-57,
-53,
-48,
-43,
-36,
-29,
-24,
-17,
-13,
-8,
-3,
4,
11,
17,
21,
22,
25,
28,
33,
36,
37,
41,
41,
42,
40,
35,
26,
21,
19,
15,
0,2015
0,
-4,
-11,
-15,
-20,
-26,
-30,
-34,
-37,
-41,
-46,
-44,
-44,
-48,
-50,
-49,
-50,
-50,
-48,
-44,
-40,
-37,
-31,
-24,
-19,
-17,
-11,
-5,
0,
6,
12,
15,
22,
27,
34,
41,
47,
53,
61,
68,
69,
74,
76,
77,
78,
81,
84,
85,
84,
84,
81,
77,
0,2016
0,
-4,
-11,
-15,
-21,
-26,
-34,
-41,
-47,
-54,
-58,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
-61,
