0,2013
0,
0,
0,
0,
-2,
-2,
-13,
-21,
-30,
-30,
-30,
-30,
-40,
-45,
-54,
-60,
-64,
-67,
-67,
-60,
-55,
-51,
-41,
-32,
-32,
-32,
-26,
-26,
-17,
-12,
-4,
8,
16,
27,
38,
45,
57,
68,
74,
83,
85,
88,
90,
85,
81,
77,
65,
58,
52,
46,
35,
26,
0,2014
0,
-5,
-15,
-18,
-29,
-31,
-36,
-45,
-52,
-57,
-65,
-67,
-71,
-73,
-79,
-83,
-85,
-83,
-91,
-93,
-85,
-79,
-70,
-64,
-57,
-47,
-42,
-31,
-26,
-20,
-13,
-3,
8,
16,
25,
33,
42,
44,
53,
54,
55,
59,
59,
59,
62,
49,
44,
37,
31,
20,
18,
14,
0,2015
0,
-4,
-12,
-21,
-28,
-39,
-44,
-50,
-55,
-61,
-65,
-69,
-72,
-79,
-87,
-92,
-95,
-100,
-100,
-93,
-93,
-89,
-83,
-75,
-65,
-54,
-44,
-33,
-25,
-19,
-11,
-7,
5,
14,
24,
34,
42,
47,
54,
58,
61,
56,
58,
58,
54,
48,
45,
43,
40,
33,
32,
29,
0,2016
0,
-10,
-13,
-19,
-23,
-34,
-36,
-40,
-49,
-54,
-61,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
-67,
