0,2011
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
-1,
0,2012
0,
-6,
-12,
-18,
-23,
-25,
-31,
-33,
-34,
-36,
-40,
-32,
-25,
-19,
-13,
-8,
-6,
-4,
5,
10,
22,
32,
39,
48,
58,
70,
79,
90,
96,
107,
116,
125,
134,
144,
153,
163,
169,
181,
188,
195,
205,
212,
220,
227,
236,
235,
240,
246,
241,
241,
241,
239,
0,2013
0,
-12,
-8,
-17,
-26,
-31,
-35,
-39,
-46,
-47,
-44,
-45,
-47,
-44,
-44,
-44,
-39,
-30,
-30,
-21,
-13,
-2,
7,
16,
22,
31,
42,
52,
64,
70,
80,
88,
98,
106,
116,
126,
136,
142,
153,
155,
163,
172,
182,
186,
193,
198,
196,
194,
185,
186,
172,
165,
0,2014
0,
-9,
-13,
-22,
-28,
-33,
-38,
-46,
-50,
-59,
-66,
-74,
-76,
-78,
-73,
-74,
-72,
-67,
-61,
-50,
-45,
-34,
-25,
-14,
-3,
5,
16,
28,
38,
48,
58,
68,
79,
89,
99,
107,
117,
129,
140,
146,
157,
166,
170,
176,
183,
187,
187,
182,
179,
179,
174,
173,
0,2015
0,
-8,
-19,
-23,
-31,
-33,
-39,
-47,
-55,
-67,
-71,
-75,
-74,
-74,
-70,
-70,
-63,
-61,
-54,
-45,
-36,
-33,
-24,
-15,
-6,
1,
11,
19,
29,
39,
51,
59,
68,
79,
90,
100,
113,
125,
136,
147,
149,
156,
157,
160,
167,
173,
180,
177,
181,
185,
191,
194,
0,2016
0,
-8,
-16,
-22,
-22,
-22,
-31,
-42,
-48,
-53,
-56,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
-59,
