0,2012
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
10,
20,
29,
37,
37,
44,
52,
52,
61,
65,
65,
65,
66,
67,
0,2013
0,
-8,
-10,
-20,
-24,
-24,
-24,
-24,
-28,
-32,
-38,
-42,
-47,
-46,
-45,
-45,
-41,
-33,
-29,
-19,
-12,
0,
8,
17,
27,
39,
52,
62,
72,
83,
89,
99,
110,
121,
133,
144,
150,
157,
169,
180,
180,
189,
198,
203,
203,
208,
213,
212,
210,
204,
193,
186,
0,2014
0,
-9,
-13,
-18,
-23,
-29,
-37,
-44,
-48,
-55,
-65,
-67,
-68,
-76,
-76,
-71,
-66,
-62,
-60,
-54,
-45,
-37,
-34,
-23,
-12,
-1,
9,
18,
28,
36,
48,
58,
68,
79,
87,
97,
109,
118,
125,
130,
141,
151,
162,
167,
171,
174,
174,
175,
174,
171,
170,
166,
0,2015
0,
-9,
-18,
-24,
-31,
-35,
-42,
-51,
-58,
-63,
-72,
-82,
-86,
-89,
-90,
-84,
-86,
-85,
-81,
-74,
-65,
-57,
-49,
-38,
-26,
-21,
-9,
-3,
6,
16,
22,
32,
43,
49,
56,
64,
75,
85,
97,
109,
118,
127,
133,
141,
148,
151,
157,
154,
154,
150,
151,
150,
0,2016
0,
-6,
-9,
-13,
-18,
-21,
-26,
-34,
-38,
-39,
-39,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
-46,
