0,2009
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
1,
3,
1,
-2,
0,
0,
-2,
-5,
-15,
-22,
-23,
-29,
-35,
-44,
0,2010
0,
-9,
-21,
-26,
-30,
-38,
-38,
-41,
-41,
-43,
-43,
-47,
-50,
-52,
-52,
-56,
-54,
-52,
-52,
-52,
-48,
-44,
-39,
-34,
-30,
-25,
-21,
-16,
-11,
-7,
0,
5,
9,
13,
17,
20,
21,
24,
26,
28,
32,
30,
30,
28,
28,
27,
21,
19,
7,
-1,
-5,
-10,
0,2011
0,
-1,
-10,
-19,
-27,
-33,
-41,
-53,
-55,
-57,
-61,
-68,
-72,
-74,
-76,
-76,
-78,
-78,
-76,
-75,
-70,
-64,
-59,
-55,
-52,
-47,
-42,
-37,
-31,
-26,
-19,
-15,
-11,
-8,
-4,
-1,
2,
6,
7,
7,
6,
4,
5,
4,
1,
-1,
-10,
-13,
-24,
-31,
-37,
-42,
0,2012
0,
-5,
-12,
-18,
-27,
-35,
-37,
-36,
-42,
-45,
-47,
-53,
-57,
-60,
-61,
-60,
-60,
-60,
-60,
-59,
-58,
-55,
-52,
-48,
-42,
-36,
-27,
-24,
-19,
-12,
-7,
-3,
2,
5,
9,
13,
17,
18,
24,
28,
29,
28,
28,
22,
19,
14,
8,
3,
-3,
-9,
-16,
-22,
0,2013
0,
-1,
-7,
-14,
-23,
-34,
-41,
-45,
-48,
-51,
-55,
-60,
-67,
-71,
-76,
-77,
-80,
-81,
-78,
-74,
-70,
-68,
-64,
-59,
-54,
-47,
-43,
-38,
-29,
-25,
-20,
-16,
-8,
-1,
3,
7,
10,
15,
15,
15,
14,
15,
15,
16,
18,
16,
4,
-4,
-13,
-21,
-25,
-33,
0,2014
0,
-4,
-12,
-14,
-13,
-18,
-23,
-31,
-34,
-39,
-45,
-47,
-50,
-53,
-54,
-55,
-55,
-54,
-49,
-46,
-40,
-37,
-32,
-29,
-26,
-22,
-14,
-9,
-5,
0,
5,
12,
17,
22,
26,
30,
31,
39,
42,
46,
48,
49,
49,
49,
45,
40,
36,
34,
31,
25,
19,
18,
0,2015
0,
-9,
-15,
-14,
-20,
-26,
-35,
-37,
-37,
-41,
-48,
-53,
-55,
-56,
-57,
-59,
-56,
-54,
-55,
-51,
-48,
-46,
-41,
-37,
-32,
-26,
-23,
-22,
-22,
-22,
-22,
-22,
-16,
-11,
-7,
-6,
-5,
0,
3,
7,
5,
6,
8,
10,
5,
4,
2,
-4,
-6,
-12,
-17,
-24,
0,2016
0,
-7,
-10,
-14,
-12,
-14,
-15,
-20,
-22,
-25,
-29,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
-33,
