0,2009
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
2,
0,
0,
-5,
-9,
-10,
-18,
-27,
-34,
0,2010
0,
-7,
-7,
-10,
-14,
-18,
-22,
-26,
-29,
-30,
-32,
-30,
-30,
-29,
-29,
-30,
-25,
-23,
-20,
-15,
-12,
-10,
-6,
-2,
1,
7,
11,
16,
23,
31,
39,
44,
50,
56,
59,
64,
66,
71,
71,
71,
76,
78,
78,
82,
82,
81,
74,
71,
70,
70,
69,
63,
0,2011
0,
-3,
-7,
-9,
-14,
-17,
-20,
-27,
-34,
-40,
-40,
-41,
-41,
-41,
-44,
-45,
-49,
-46,
-44,
-43,
-40,
-35,
-30,
-27,
-23,
-17,
-10,
-6,
-2,
4,
9,
14,
17,
19,
25,
30,
34,
37,
39,
42,
42,
41,
42,
41,
39,
39,
31,
24,
23,
21,
18,
16,
0,2012
0,
-2,
-2,
-11,
-13,
-14,
-17,
-19,
-20,
-25,
-30,
-31,
-33,
-35,
-38,
-36,
-36,
-33,
-33,
-29,
-26,
-26,
-23,
-20,
-15,
-9,
-2,
2,
5,
9,
13,
19,
24,
29,
35,
40,
44,
49,
52,
56,
58,
58,
58,
53,
48,
48,
45,
42,
40,
37,
33,
29,
0,2013
0,
-2,
-11,
-13,
-17,
-22,
-26,
-28,
-31,
-33,
-37,
-41,
-44,
-45,
-47,
-49,
-48,
-44,
-42,
-36,
-34,
-30,
-27,
-21,
-17,
-12,
-8,
-8,
-3,
2,
6,
10,
14,
19,
23,
29,
33,
36,
42,
44,
45,
44,
45,
47,
48,
44,
38,
29,
23,
20,
19,
12,
0,2014
0,
-2,
-4,
-5,
-9,
-16,
-23,
-25,
-31,
-34,
-40,
-42,
-44,
-47,
-47,
-45,
-44,
-43,
-39,
-39,
-35,
-31,
-27,
-23,
-20,
-13,
-9,
-2,
4,
8,
14,
17,
20,
26,
29,
33,
35,
40,
46,
52,
57,
61,
65,
67,
69,
63,
57,
56,
56,
49,
47,
44,
0,2015
0,
-3,
-5,
-9,
-12,
-16,
-17,
-17,
-16,
-19,
-20,
-18,
-19,
-19,
-16,
-18,
-13,
-9,
-6,
-3,
2,
4,
7,
13,
18,
22,
27,
34,
36,
43,
48,
52,
56,
59,
63,
68,
72,
78,
82,
87,
92,
96,
97,
97,
96,
93,
88,
88,
81,
78,
76,
73,
0,2016
0,
-3,
-9,
-13,
-14,
-17,
-22,
-23,
-23,
-26,
-29,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
-32,
