0,2013
0,
-9,
-14,
-14,
-14,
-19,
-23,
-26,
-29,
-34,
-34,
-34,
-36,
-35,
-35,
-34,
-28,
-21,
-13,
-7,
-3,
3,
14,
17,
25,
34,
45,
57,
67,
72,
77,
87,
92,
102,
112,
124,
132,
142,
154,
163,
169,
177,
185,
188,
194,
202,
200,
200,
192,
184,
177,
173,
